"id","institution","product","institution_sort","product_sort","schoolexpense_sort","univ_sort","grade_sort","major_sort","grade_stand_detail","income_stand_detail","support_detail","qualification_detail","local_residence_detail","duration_detail","selection_way_detail","selection_num_detail","qualification_restriction_detail","recommendation_detail","documentaion_detail","created_dt","modified_dt","like_num","scrap_num"
"백운장학회(광양)_지정기탁장학금","백운장학회(광양)","지정기탁장학금","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학7학기/대학8학기이상/대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","직전학기에 12학점 이상을 이수하고/ 평균학점이 B학점 이상인 자","해당없음","* 선발 인원과 1명당 지원액은 자율적으로 조정 가능광양경찰서 10000000원 / 7명광양소방서 8000000원 / 5명 ※ 생활비 지원으로 이중수혜 가능","광양경찰서/ 광양소방서 재직자의 자녀로서 광양경찰서장 또는 광양소방서장의 추천을 받은 자","공고일 현재 광양시에 1년 이상 주소를 두고 있는 광양경찰서/ 광양소방서 재직자의 자녀",NULL,"해당없음","6명 (고등학생 포함 12명)","신청 학생이 개인소득자인 경우장학금 신청자와 그 부모가 지방세를 체납 중인 경우장학금의 이중/허위 수혜 등 기타 부정행위가 적발된 경우등록금과 수업료가 면제되거나 전액을 지원받는 육/해/공군사관학교/ 간호사관학교/ 경찰대학 등의 학생","광양경찰서장과 광양소방서장이 추천한 자",NULL,"2022-11-06 17:00:53.93686","2022-11-06 17:00:53.93686",0,0
"이천시민장학회(이천시청)_우수장학금","이천시민장학회(이천시청)","우수장학금","지자체","장학금","성적우수","4년제(5~6년제포함)","대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","이천시 관내고등학교 졸업생으로 대학교에 입학한 학생중에서 수학능력고사 및 내신 성적 우수 득점학생을 선발 * 재수생은 선발제외","해당없음","4000000원","해당없음","학생 및 보호자(학부모)가 3년 이상(2021년 12월 31일 기준) 이천시에 계속 거주 하는 자로 선발 한다거주기간은 주민등록등본으로 확인(필요시 가족관계증명서 확인)",NULL,"이사회 심의 * 장학생 선발 방법/ 인원 및 장학금 지급 금액은 (재)이천시민장학회 사정에 따라 변경될 수 있다","10명","직전 학기 성적이 평균 B학점(80점) 이하인 경우에는 장학금 지급을 중단하고/ 다음 학기에 성적이 평균 B학점(80점) 이상으로 회복될 경우에는 장학금을 지급한다","학생의 출신 고등학교 학교장 추천",NULL,"2022-11-06 17:00:53.941209","2022-11-06 17:00:53.941209",0,0
"이천시민장학회(이천시청)_복지장학금","이천시민장학회(이천시청)","복지장학금","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당없음","이천시 관내에 거주하는 생계곤란 학생","2000000원","해당없음","학생 및 보호자(학부모)가 3년 이상(2021년 12월 31일 기준) 이천시에 계속 거주 하는 자로 선발 한다거주기간은 주민등록등본으로 확인(필요시 가족관계증명서 첨부)",NULL,"해당없음","28명","해당없음","학생이 거주하는 읍・면・동 지부장의 추천",NULL,"2022-11-06 17:00:53.944884","2022-11-06 17:00:53.944884",0,0
"용인시장학재단_진학장학금","용인시장학재단","진학장학금","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","수능성적 입학생: 해당연도 대입수학능력시험성적 한국사+국어+수학+영어+탐구(2)영역 등급 합 12 이내 인자내신성적 입학생: 해당연도 내신성적 상위 10% 이내 인 자 * 탐구영역(1)은 제2외국어로 대체 가능 * 자세한 사항은 첨부파일 참고","해당없음","2500000원(타장학금 수혜자의 경우 차액 지급)","대학 및 대학교 수능성적 입학생대학 및 대학교 내신성적 입학생","공고일 현재/ 계속하여 2년 이상 용인시에 주민등록을 두고 거주한 시민 및 직계비속",NULL,"해당없음","수능 : 32명  내신 : 8명","장학금 이중지원 제한에 따라/ 타 장학금과 합산한 장학금액이 등록금 범위를 초과하는 경우/ 장학금 지급 중지 또는 장학금액 변경장학금 수령 후 타 장학금 중복수혜 사유 발생 시 장학금 반납  * 등록금 범위 초과 시 한국장학재단이나 학교 또는 당 장학재단과 사전협의","대학(총)장 또는 소속학교장",NULL,"2022-11-06 17:00:53.948358","2022-11-06 17:00:53.948358",0,0
"용인시장학재단_우수장학금","용인시장학재단","우수장학금","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당연도 매학기 12학점 이상 취득과 성적이 B+(평점 표시) 이상 인 자복학생의 경우 휴학 직전학기와 그전학기 각 12학점 이상 취득과 성적이 B+(평점 표시) 이상인 자","해당없음","2500000원(타장학금 수혜자의 경우 차액 지급)","해당없음","공고일 현재/ 계속하여 2년 이상 용인시에 주민등록을 두고 거주한 시민 및 직계비속",NULL,"해당없음","대학생: 76명전문대생: 8명","해당없음","대학(총)장 또는 소속학교장",NULL,"2022-11-06 17:00:53.95141","2022-11-06 17:00:53.95141",0,0
"용인시장학재단_효행장학금","용인시장학재단","효행장학금","지자체","장학금","지역연고","4년제(5~6년제포함)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당없음","해당없음","500000원","국내 대학 재학생 품행이 바르고 공경을 몸소 실천함으로서 그의 행실이 타의 귀감이 되는 학생","공고일 현재/ 계속하여 2년 이상 용인시에 주민등록을 두고 거주한 시민 및 직계존비속",NULL,"해당없음","2명","당해연도 타 장학금을 받지 아니한 자","해당학교장의 추천을 받아 읍/면/동장이 추천",NULL,"2022-11-06 17:00:53.960717","2022-11-06 17:00:53.960717",0,0
"용인시장학재단_향토장학금","용인시장학재단","향토장학금","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당연도 매학기 12학점 이상 취득과 성적이 B+(평점 표시) 이상 인 자","해당없음","2500000원 (타장학금 수혜자의 경우 차액 지급)","해당없음","용인시에 30년 이상 계속해서 거주하고 있는 가구 중 학생 1인",NULL,"해당없음","2명","장학금 이중지원 제한에 따라/ 타 장학금과 합산한 장학금액이 등록금 범위를 초과하는 경우/ 장학금 지급 중지 또는 장학금액 변경장학금 수령 후 타 장학금 중복수혜 사유 발생 시 장학금 반납 * 등록금 범위 초과 시 한국장학재단이나 학교 또는 당 장학재단과 사전협의","대학(총)장",NULL,"2022-11-06 17:00:53.964336","2022-11-06 17:00:53.964336",0,0
"용인시장학재단_기능장학금","용인시장학재단","기능장학금","지자체","장학금","특기자","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","도 단위 이상 각종 공인대회에서 3위 이내 입상한 자","해당없음","500000원","해당없음","공고일 현재/ 계속하여 2년 이상 용인시에 주민등록을 두고 거주한 시민 및 직계존비속",NULL,"해당없음","8명","장학금 이중지원 제한에 따라/ 타 장학금과 합산한 장학금액이 등록금 범위를 초과하는 경우/ 장학금 지급 중지 또는 장학금액 변경장학금 수령 후 타 장학금 중복수혜 사유 발생 시 장학금 반납 * 등록금 범위 초과 시 한국장학재단이나 학교 또는 당 장학재단과 사전협의","소속학교장",NULL,"2022-11-06 17:00:53.967789","2022-11-06 17:00:53.967789",0,0
"용인시장학재단_다자녀장학금","용인시장학재단","다자녀장학금","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당없음","해당없음","2000000원","5자녀 이상 다자녀 가구 중 미혼 학생 1인","공고일 현재/ 계속하여 2년 이상 용인시에 주민등록을 두고 거주한 시민 및 직계존비속",NULL,"심의위원회에서 심의 의결로 정함","4명(고등학생 포함)","장학금 이중지원 제한에 따라/ 타 장학금과 합산한 장학금액이 등록금 범위를 초과하는 경우/ 장학금 지급 중지 또는 장학금액 변경장학금 수령 후 타 장학금 중복수혜 사유 발생 시 장학금 반납 * 등록금 범위 초과 시 한국장학재단이나 학교 또는 당 장학재단과 사전협의","소속학교 장",NULL,"2022-11-06 17:00:53.971583","2022-11-06 17:00:53.971583",0,0
"하동군장학재단(하동군청)_학업성적우수자","하동군장학재단(하동군청)","학업성적우수자","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","직전학년 학업성적 평균 35이상인자(성적 60% + 학교 가산점 40%)","해당없음","1000000원","해당없음","하동군내에 직계존속과 학생이 신청일 현재 1년 이상 주민등록을 두고 있는자군내 고등학교를 졸업한 대학생",NULL,"해당없음","50명","졸업 예정자 및 정규 학제 기간 초과자휴학 또는 예정/ 정학/ 퇴학 등 징계처분 받은 자대학원/ 사이버대/ 평생교육원 제외","해당없음",NULL,"2022-11-06 17:00:53.975645","2022-11-06 17:00:53.975645",0,0
"하동군장학재단(하동군청)_등록금장학생","하동군장학재단(하동군청)","등록금장학생","지자체","장학금","지역연고","특정대학","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상/대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","직전학기 학업성적 평균 30 (45만점) 이상인 자","해당없음","등록금실납부액","4년 지원 : 5개 대학(서울대/ 연세대/ 고려대/ 포항공대/ 카이스트대) 진학이 확정된 자와 재학생(직전학기 학업성적 평균 30(45만점)이상","하동군내에 직계존속과 학생이 신청일 현재 1년 이상 주민등록을 두고 있는자군내 고등학교를 졸업한 대학생",NULL,"해당 학생 공문발송> 본인신청> 이사회 심의","10명","해당없음","해당없음",NULL,"2022-11-06 17:00:53.979789","2022-11-06 17:00:53.979789",0,0
"하동군장학재단(하동군청)_자립장학생","하동군장학재단(하동군청)","자립장학생","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","직전학년 학업성적 평균 30(45만점) 이상인 자","생활환경이 어려운 학생(기초생활보장수급자/ 장애인가정/ 다자녀/ 다문화 등)","1000000원","해당없음","하동군내에 직계존속과 학생이 신청일 현재 1년 이상 주민등록을 두고 있는자군내 고등학교를 졸업한 대학생",NULL,"학교장 추천 및 본인 신청> 이사회 심의","30명","해당없음","학교장 추천",NULL,"2022-11-06 17:00:53.983547","2022-11-06 17:00:53.983547",0,0
"(재)삼송장학회_장학금","(재)삼송장학회","장학금","민간(기업)","장학금","성적우수","4년제(5~6년제포함)","대학3학기/대학4학기/대학5학기/대학6학기","공학계열/자연계열","직전학기 성적이 B학점 이상인 자직전학기 F학점 없을 것 * 2021학년도 2학기 성적이 있는 경우에만 지원 가능","가정형편이 어려운 학생 우선 선발","2000000원 (등록금성 장학)","전기/전자/기계/회로계열 재학생(초과학기 제외)성실하고 우수한 재능을 가진 학생으로서/ 학교장의 추천을 득할 수 있는 자","해당없음",NULL,"해당없음","* 학교 추천 방식으로/ 각 학교 장학부서에 문의 필수 각 1명","2021학년도 2학기 성적이 없는 자2022학년도 휴학 예정(군입휴학/ 가사휴학 등)인자2022학년도에 타 장학금으로 2백만원 이상을 수혜받을 에정인 경우별도로 타 장학제도가 마련되어 있는 직종에 종사하는 근무자의 자녀징계처분 받은 사실이 있는 자 * 자세한 사항은 홈페이지 공고문 참고","* 학교 추천 방식으로/ 각 학교 장학부서에 문의 필수",NULL,"2022-11-06 17:00:53.993583","2022-11-06 17:00:53.993583",0,0
